Order_Id,Order_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub_Category,Product_Id,cost_price,List_price,Quantity,Discount_Percent,total_cost
4223,2023-05-20,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10004804,90.00,100.00,2.00,4.00,180.00
8878,2023-05-21,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Technology,Machines,TEC-MA-10004626,400.00,480.00,4.00,2.00,1600.00
7023,2023-05-21,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,120.00,140.00,9.00,3.00,1080.00
539,2023-05-21,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,OFF-AP-10001271,130.00,150.00,3.00,4.00,390.00
2615,2023-05-21,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10004886,210.00,230.00,3.00,2.00,630.00
3108,2023-05-21,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001471,20.00,20.00,3.00,2.00,60.00
8748,2023-05-21,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003638,30.00,30.00,2.00,5.00,60.00
9764,2023-05-21,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10000157,210.00,240.00,2.00,5.00,420.00
6481,2023-05-21,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Appliances,OFF-AP-10002287,20.00,20.00,7.00,2.00,140.00
9892,2023-05-21,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10003116,110.00,120.00,7.00,3.00,770.00
3983,2023-05-21,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003061,240.00,290.00,4.00,3.00,960.00
6840,2023-05-21,Standard Class,Corporate,United States,Torrance,California,90503,West,Technology,Phones,TEC-PH-10003505,310.00,370.00,5.00,4.00,1550.00
24,2023-05-21,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002774,60.00,70.00,2.00,4.00,120.00
3432,2023-05-21,First Class,Consumer,United States,Inglewood,California,90301,West,Furniture,Furnishings,FUR-FU-10002703,110.00,130.00,2.00,3.00,220.00
1984,2023-05-22,Second Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,OFF-AP-10000240,280.00,320.00,6.00,4.00,1680.00
2991,2023-05-22,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001809,410.00,450.00,5.00,5.00,2050.00
1427,2023-05-22,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10002949,10.00,10.00,2.00,3.00,20.00
2759,2023-05-22,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,70.00,80.00,4.00,2.00,280.00
9762,2023-05-22,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000736,220.00,240.00,3.00,5.00,660.00
7466,2023-05-22,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Storage,OFF-ST-10001272,240.00,260.00,2.00,4.00,480.00
6264,2023-05-22,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,30.00,30.00,3.00,3.00,90.00
5648,2023-05-22,Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10001800,20.00,20.00,3.00,5.00,60.00
6419,2023-05-22,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Supplies,OFF-SU-10001218,20.00,20.00,2.00,3.00,40.00
1221,2023-05-22,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10000107,220.00,250.00,9.00,3.00,1980.00
7122,2023-05-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001593,30.00,40.00,7.00,2.00,210.00
8817,2023-05-22,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,OFF-AR-10001940,10.00,10.00,4.00,4.00,40.00
5553,2023-05-22,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10003832,70.00,80.00,3.00,2.00,210.00
6930,2023-05-23,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003012,740.00,860.00,7.00,5.00,5180.00
2669,2023-05-23,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10002774,30.00,40.00,1.00,3.00,30.00
7104,2023-05-23,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Storage,OFF-ST-10003805,340.00,420.00,2.00,4.00,680.00
2228,2023-05-23,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002496,110.00,120.00,1.00,2.00,110.00
3875,2023-05-23,Second Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10001597,90.00,90.00,7.00,2.00,630.00
1262,2023-05-23,Standard Class,Corporate,United States,Greenville,North Carolina,27834,South,Office Supplies,Binders,OFF-BI-10004236,20.00,20.00,4.00,2.00,80.00
8495,2023-05-23,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,10.00,10.00,1.00,2.00,10.00
5552,2023-05-23,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Supplies,OFF-SU-10000432,20.00,20.00,6.00,4.00,120.00
5009,2023-05-23,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004781,10.00,10.00,1.00,3.00,10.00
3706,2023-05-23,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Paper,OFF-PA-10003363,30.00,30.00,5.00,5.00,150.00
7374,2023-05-23,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10004884,90.00,110.00,7.00,5.00,630.00
8035,2023-05-23,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10004587,70.00,80.00,9.00,5.00,630.00
3563,2023-05-23,Second Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001634,0.00,0.00,2.00,3.00,0.00
6349,2023-05-24,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000876,40.00,40.00,3.00,2.00,120.00
6652,2023-05-24,First Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10001095,20.00,20.00,2.00,4.00,40.00
1955,2023-05-24,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004582,0.00,0.00,3.00,3.00,0.00
8808,2023-05-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004330,30.00,30.00,3.00,4.00,90.00
1714,2023-05-24,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10004289,680.00,770.00,7.00,4.00,4760.00
801,2023-05-24,First Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004090,20.00,20.00,1.00,5.00,20.00
6608,2023-05-24,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Furniture,Chairs,FUR-CH-10004860,430.00,480.00,6.00,2.00,2580.00
4039,2023-05-24,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10000528,20.00,20.00,4.00,5.00,80.00
8587,2023-05-24,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,1080.00,1290.00,5.00,2.00,5400.00
6018,2023-05-24,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003309,20.00,20.00,3.00,4.00,60.00
8138,2023-05-24,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004091,60.00,60.00,9.00,3.00,540.00
639,2023-05-25,Standard Class,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,FUR-FU-10000576,1000.00,1050.00,5.00,2.00,5000.00
3176,2023-05-25,Standard Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Bookcases,FUR-BO-10001811,160.00,180.00,2.00,4.00,320.00
1877,2023-05-25,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10000984,450.00,470.00,3.00,3.00,1350.00
7615,2023-05-25,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,10.00,10.00,3.00,4.00,30.00
606,2023-05-25,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001543,40.00,40.00,4.00,5.00,160.00
4176,2023-05-25,First Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Art,OFF-AR-10003582,50.00,60.00,2.00,2.00,100.00
5287,2023-05-25,First Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10003274,10.00,10.00,8.00,5.00,80.00
8844,2023-05-26,Second Class,Corporate,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10000885,70.00,70.00,5.00,4.00,350.00
7929,2023-05-26,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000820,40.00,50.00,3.00,4.00,120.00
808,2023-05-26,First Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003347,30.00,30.00,2.00,5.00,60.00
3861,2023-05-26,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002789,110.00,120.00,1.00,3.00,110.00
3676,2023-05-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000157,50.00,50.00,3.00,2.00,150.00
5886,2023-05-26,Same Day,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10000136,10.00,10.00,3.00,2.00,30.00
8227,2023-05-26,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001033,40.00,40.00,1.00,2.00,40.00
4178,2023-05-26,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000100,100.00,120.00,3.00,4.00,300.00
1885,2023-05-26,Second Class,Consumer,United States,Keller,Texas,76248,Central,Office Supplies,Labels,OFF-LA-10003714,10.00,10.00,2.00,4.00,20.00
8777,2023-05-26,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10000665,500.00,530.00,5.00,2.00,2500.00
2641,2023-05-26,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000595,760.00,860.00,4.00,3.00,3040.00
2215,2023-05-26,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10001922,50.00,60.00,13.00,4.00,650.00
2390,2023-05-26,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10004255,10.00,10.00,1.00,5.00,10.00
5504,2023-05-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10001962,20.00,20.00,3.00,3.00,60.00
5228,2023-05-27,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,FUR-BO-10003272,330.00,350.00,2.00,3.00,660.00
1998,2023-05-27,First Class,Corporate,United States,Chesapeake,Virginia,23320,South,Office Supplies,Labels,OFF-LA-10002787,20.00,20.00,4.00,5.00,80.00
2580,2023-05-27,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10004337,400.00,490.00,8.00,3.00,3200.00
1831,2023-05-27,Same Day,Home Office,United States,Muskogee,Oklahoma,74403,Central,Technology,Phones,TEC-PH-10000895,1150.00,1440.00,8.00,5.00,9200.00
9983,2023-05-27,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10002195,40.00,40.00,7.00,4.00,280.00
4999,2023-05-27,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10004120,100.00,110.00,1.00,3.00,100.00
3615,2023-05-27,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10002622,580.00,720.00,6.00,2.00,3480.00
1882,2023-05-27,Same Day,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001146,320.00,380.00,7.00,4.00,2240.00
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150.00,180.00,5.00,3.00,750.00
2866,2023-05-27,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000588,50.00,60.00,3.00,4.00,150.00
6278,2023-05-27,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,60.00,70.00,2.00,2.00,120.00
9591,2023-05-27,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002026,90.00,100.00,9.00,5.00,810.00
4655,2023-05-27,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10001332,0.00,0.00,1.00,4.00,0.00
4081,2023-05-27,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Paper,OFF-PA-10000380,50.00,60.00,9.00,5.00,450.00
5508,2023-05-28,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Envelopes,OFF-EN-10002973,20.00,20.00,4.00,3.00,80.00
2231,2023-05-28,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002765,40.00,50.00,2.00,4.00,80.00
9077,2023-05-28,First Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Supplies,OFF-SU-10004661,30.00,30.00,4.00,5.00,120.00
2297,2023-05-28,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000965,210.00,260.00,5.00,4.00,1050.00
3846,2023-05-28,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10001337,530.00,620.00,6.00,4.00,3180.00
4141,2023-05-28,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003798,80.00,80.00,5.00,2.00,400.00
3404,2023-05-28,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10003919,70.00,70.00,4.00,2.00,280.00
4034,2023-05-28,Standard Class,Home Office,United States,Covington,Washington,98042,West,Technology,Accessories,TEC-AC-10003063,90.00,100.00,4.00,4.00,360.00
4945,2023-05-28,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Paper,OFF-PA-10004381,90.00,100.00,2.00,5.00,180.00
5073,2023-05-28,Standard Class,Home Office,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001128,270.00,300.00,2.00,3.00,540.00
7090,2023-05-28,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001809,100.00,120.00,1.00,3.00,100.00
8273,2023-05-28,Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,Chairs,FUR-CH-10001802,330.00,390.00,4.00,2.00,1320.00
6697,2023-05-28,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004236,40.00,40.00,3.00,2.00,120.00
4322,2023-05-28,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001658,10.00,10.00,2.00,5.00,20.00
9902,2023-05-29,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,FUR-FU-10001037,20.00,20.00,3.00,4.00,60.00
6358,2023-05-29,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004621,30.00,30.00,4.00,5.00,120.00
4905,2023-05-29,Second Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10003746,570.00,670.00,3.00,3.00,1710.00
4148,2023-05-29,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10000962,10.00,10.00,3.00,5.00,30.00
3540,2023-05-29,Same Day,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Labels,OFF-LA-10003121,20.00,20.00,5.00,2.00,100.00
6208,2023-05-29,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,50.00,60.00,1.00,2.00,50.00
9325,2023-05-29,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,480.00,590.00,2.00,2.00,960.00
2860,2023-05-29,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,TEC-PH-10004389,310.00,380.00,3.00,3.00,930.00
2246,2023-05-29,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Appliances,OFF-AP-10001492,10.00,10.00,1.00,2.00,10.00
915,2023-05-29,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10001772,130.00,140.00,9.00,4.00,1170.00
7329,2023-05-29,Standard Class,Home Office,United States,Burbank,California,91505,West,Technology,Machines,TEC-MA-10001148,1110.00,1280.00,4.00,4.00,4440.00
8905,2023-05-30,Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10001474,30.00,30.00,1.00,5.00,30.00
832,2023-05-30,Second Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,TEC-PH-10001557,180.00,190.00,2.00,4.00,360.00
6492,2023-05-30,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Furniture,Bookcases,FUR-BO-10004695,230.00,290.00,2.00,3.00,460.00
9139,2023-05-30,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002890,150.00,180.00,5.00,4.00,750.00
8059,2023-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10003589,30.00,40.00,3.00,2.00,90.00
2747,2023-05-30,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,590.00,700.00,3.00,3.00,1770.00
295,2023-05-30,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,190.00,230.00,3.00,2.00,570.00
1519,2023-05-30,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002827,10.00,10.00,3.00,2.00,30.00
7097,2023-05-30,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004318,250.00,280.00,2.00,2.00,500.00
3386,2023-05-30,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003208,520.00,580.00,4.00,3.00,2080.00
1466,2023-05-30,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,FUR-FU-10001602,110.00,120.00,4.00,3.00,440.00
442,2023-05-30,Second Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10000060,150.00,190.00,3.00,4.00,450.00
1576,2023-05-30,First Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10004675,650.00,760.00,5.00,4.00,3250.00
147,2023-05-31,Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10000521,80.00,90.00,4.00,4.00,320.00
5077,2023-05-31,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10004634,30.00,40.00,5.00,5.00,150.00
9695,2023-05-31,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Supplies,OFF-SU-10001574,10.00,10.00,2.00,3.00,20.00
939,2023-05-31,Standard Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10000289,10.00,10.00,2.00,4.00,20.00
367,2023-05-31,Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Binders,OFF-BI-10002412,20.00,20.00,4.00,3.00,80.00
3799,2023-05-31,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Tables,FUR-TA-10004575,420.00,520.00,3.00,4.00,1260.00
6207,2023-05-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,30.00,30.00,4.00,2.00,120.00
9132,2023-05-31,Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Furniture,Furnishings,FUR-FU-10001473,30.00,30.00,2.00,4.00,60.00
4897,2023-05-31,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003470,930.00,1120.00,4.00,4.00,3720.00
2869,2023-05-31,Second Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Storage,OFF-ST-10001558,40.00,40.00,3.00,5.00,120.00
6169,2023-05-31,Second Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004530,20.00,20.00,2.00,2.00,40.00
8084,2023-05-31,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10002982,10.00,10.00,7.00,5.00,70.00
9672,2023-05-31,Standard Class,Consumer,United States,Dublin,California,94568,West,Technology,Phones,TEC-PH-10003442,20.00,20.00,5.00,4.00,100.00
9482,2023-06-01,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000615,20.00,20.00,2.00,5.00,40.00
6408,2023-06-01,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10003981,770.00,900.00,5.00,3.00,3850.00
8705,2023-06-01,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004100,110.00,120.00,8.00,2.00,880.00
6831,2023-06-01,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001750,180.00,200.00,3.00,3.00,540.00
7852,2023-06-01,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000143,10.00,10.00,2.00,4.00,20.00
6417,2023-06-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002890,100.00,110.00,4.00,5.00,400.00
3626,2023-06-01,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10001315,0.00,0.00,2.00,4.00,0.00
7585,2023-06-01,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10004409,10.00,10.00,5.00,4.00,50.00
4556,2023-06-01,First Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Fasteners,OFF-FA-10003112,20.00,30.00,4.00,5.00,80.00
1924,2023-06-01,Second Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Art,OFF-AR-10000588,40.00,50.00,3.00,3.00,120.00
7846,2023-06-01,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001125,120.00,150.00,5.00,4.00,600.00
2284,2023-06-01,Standard Class,Consumer,United States,New Castle,Indiana,47362,Central,Technology,Phones,TEC-PH-10001552,20.00,20.00,2.00,3.00,40.00
9658,2023-06-01,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003876,10.00,10.00,4.00,4.00,40.00
1533,2023-06-01,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,OFF-FA-10000585,10.00,10.00,3.00,2.00,30.00
1684,2023-06-01,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10002597,10.00,10.00,3.00,3.00,30.00
1148,2023-06-02,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,OFF-FA-10000735,10.00,10.00,2.00,5.00,20.00
7147,2023-06-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004946,30.00,40.00,1.00,3.00,30.00
4742,2023-06-02,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10000315,10.00,10.00,3.00,5.00,30.00
1152,2023-06-02,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,FUR-FU-10001852,10.00,10.00,6.00,5.00,60.00
4425,2023-06-02,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002185,30.00,30.00,5.00,4.00,150.00
3612,2023-06-02,Second Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004864,60.00,60.00,2.00,4.00,120.00
7678,2023-06-02,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10003228,160.00,200.00,4.00,2.00,640.00
8749,2023-06-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,TEC-MA-10002109,210.00,240.00,2.00,5.00,420.00
7340,2023-06-02,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003190,10.00,10.00,2.00,5.00,20.00
3546,2023-06-02,Second Class,Consumer,United States,College Station,Texas,77840,Central,Office Supplies,Appliances,OFF-AP-10001947,20.00,30.00,8.00,5.00,160.00
1185,2023-06-02,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004656,10.00,10.00,7.00,5.00,70.00
6789,2023-06-02,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10001712,60.00,70.00,7.00,2.00,420.00
6485,2023-06-02,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Machines,TEC-MA-10003173,70.00,80.00,6.00,5.00,420.00
6959,2023-06-02,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001328,20.00,20.00,1.00,3.00,20.00
6111,2023-06-02,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10004495,1180.00,1470.00,7.00,4.00,8260.00
6390,2023-06-02,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10000056,280.00,310.00,5.00,5.00,1400.00
2761,2023-06-02,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,40.00,50.00,5.00,4.00,200.00
7767,2023-06-02,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10001953,180.00,220.00,5.00,2.00,900.00
4208,2023-06-02,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10000023,20.00,20.00,3.00,3.00,60.00
8024,2023-06-02,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Furniture,Chairs,FUR-CH-10004997,590.00,660.00,5.00,2.00,2950.00
1395,2023-06-02,Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10002958,550.00,650.00,5.00,4.00,2750.00
7761,2023-06-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10003641,30.00,40.00,2.00,3.00,60.00
